t	N	x	epsilon
0	0.9999999999999969	0.4999999999510722	4.9343969434047565
0.024999999999999904	1.0000000000846307	0.499619575441468	4.934219447263899
0.050000000000000405	1.0000000027700093	0.49713405334142813	4.93027491568897
0.07500000000000112	1.0000000107851985	0.4910889568680477	4.918704668795036
0.10000000000000184	1.0000000204458959	0.4810146221628657	4.906238377915579
0.12500000000000255	1.0000000238730058	0.4676724002447227	4.916594932700669
0.1499999999999998	1.0000000190799792	0.4531684590577232	4.983494117502402
0.17499999999999705	1.0000000162207936	0.4405750820419006	5.130525806880595
0.1999999999999943	1.0000000293508002	0.43322210840085157	5.350014129503452
0.22499999999999154	1.0000000573395786	0.4340543044183102	5.597122671224838
0.2499999999999888	1.0000000792644304	0.44502943153811997	5.807169142089596
0.27499999999998603	1.0000000744421798	0.4665433923259343	5.93003897268196
0.2999999999999833	1.0000000433201042	0.497105821043957	5.96335074284206
0.3249999999999805	1.0000000142207066	0.5332613562832472	5.963259623216857
0.3499999999999778	1.0000000240798048	0.5698056525381986	6.021614794964833
0.374999999999975	1.0000000726887135	0.6006848693860111	6.217330790892161
0.39999999999997227	1.0000001119643762	0.6203756334773057	6.568854711763379
0.4249999999999695	1.0000000972792378	0.6248938368907403	7.017005549513873
0.44999999999996676	1.000000029608653	0.6122185325186995	7.4499874582095815
0.474999999999964	0.999999956726915	0.5826059237121214	7.759560521833614
0.49999999999996125	0.9999999473894723	0.5388794000436734	7.90031279584661
0.5249999999999585	1.0000000237767488	0.48637726170251533	7.919888330651845
0.5499999999999557	1.0000001153072375	0.43238708319642377	7.940810934716269
0.574999999999953	1.000000124485089	0.3849509956012267	8.098444440222124
0.5999999999999502	1.0000000304864143	0.351269490375473	8.466278387074306
0.6249999999999475	0.9999999081160956	0.33650655272518104	9.012080405305559
0.6499999999999447	0.999999866672907	0.34335549477005706	9.610601621196997
0.674999999999942	0.9999999590394697	0.3718463984418658	10.106026306212438
0.6999999999999392	1.0000001177488667	0.4190861777059308	10.393592531771796
0.7249999999999365	1.0000001960236424	0.4792880468888509	10.478869830501429
0.7499999999999337	1.0000001067355098	0.5443423312448703	10.479950383793573
0.774999999999931	0.9999999213514353	0.6049140686763638	10.56680058810356
0.7999999999999282	0.9999998140015391	0.6520428729525923	10.868879722193734
0.8249999999999255	0.9999998971279246	0.6787738935787732	11.403343244437664
0.8499999999999227	1.0000001104912026	0.681143446958144	12.064920674074541
