t	N	x	epsilon
0	1.0000006214097872	0.5000003041431653	397.37614639875574
0.024999999999999904	1.000105086336515	0.4997694995168907	400.58625729641375
0.050000000000000405	1.0002949384483286	0.5024519293072452	400.600879693291
0.07500000000000112	1.0003936079391795	0.5037003286755056	397.37361812637124
0.10000000000000184	1.0003104021485325	0.49410148969432977	393.9364004924301
0.12500000000000255	1.0001216492436618	0.4991921834999235	393.46447147830384
0.1499999999999998	1.0000029327162776	0.504521343131622	396.40902806002373
0.17499999999999705	1.000064454624471	0.4934389339408262	400.00569315406545
0.1999999999999943	1.000249115446164	0.5050768577803598	400.95132493147116
0.22499999999999154	1.0003852861191822	0.5066069095824638	398.32163690122803
0.2499999999999888	1.0003470103751877	0.48943844922967034	394.61891590694415
0.27499999999998603	1.0001695792628955	0.5039013530835903	393.2472925843947
0.2999999999999833	1.0000176584074876	0.502660667141056	395.4871968934558
0.3249999999999805	1.0000322086750304	0.4901113912466918	399.21198048821316
0.3499999999999778	1.0002000119286332	0.509758666786855	401.04558568032775
0.374999999999975	1.000364909776078	0.5031216811464498	399.2240316447851
0.39999999999997227	1.000374015736631	0.4909738383081483	395.4905094582547
0.4249999999999695	1.000219229676103	0.5068810191657991	393.2595078755424
0.44999999999996676	1.0000436724629969	0.4974625656463459	394.6280311209869
0.474999999999964	1.0000105370775776	0.4934222440568171	398.28931224464895
0.49999999999996125	1.0001508810371782	0.5087720989172503	400.91831985319476
0.5249999999999585	1.0003339268560738	0.5000693177843291	400.01889132763864
0.5499999999999557	1.0003900378380401	0.49710721810997294	396.44192240836566
0.574999999999953	1.00026739807721	0.5033051532876193	393.4910451673994
0.5999999999999502	1.0000792960247844	0.4969912889116888	393.93386708419285
0.6249999999999475	1.000000634192488	0.4974252037096048	397.3368805256074
0.6499999999999447	1.000104504947551	0.5021950503859723	400.55287120924595
0.674999999999942	1.0002942034592994	0.5033410769785646	400.60106541422954
0.6999999999999392	1.0003939797610077	0.499736487073555	397.406090086019
0.7249999999999365	1.0003111067509525	0.4980480042629298	393.977290163027
0.7499999999999337	1.0001225877127677	0.5026979949274113	393.4726788469179
0.774999999999931	1.0000032520656652	0.4953657568405334	396.3717343977981
0.7999999999999282	1.0000639913346694	0.49788697308708946	399.9387258701663
0.8249999999999255	1.000248326591333	0.5092657835449524	400.95037289393514
0.8499999999999227	1.000385287231945	0.49587306971819856	398.38197371101575
0.87499999999992	1.0003474862693418	0.49854744811897966	394.6948955528051
