t	N	x	epsilon
0	1.000000000966521	0.5000000003487015	78.85543831318205
0.024999999999999904	1.0000130925629191	0.4999322414461016	78.7406853317748
0.050000000000000405	1.000008138350018	0.4997445431516879	79.00887416483899
0.07500000000000112	1.0000019423627209	0.5001360581473715	78.750416326875
0.10000000000000184	1.0000155186202728	0.5015906701324557	78.84140453562257
0.12500000000000255	1.0000028186880623	0.5026782575274225	78.9717975104587
0.1499999999999998	1.0000069208190403	0.5009326357294317	78.69915659675469
0.17499999999999705	1.0000139100018846	0.49627127442339	78.94825015332059
0.1999999999999943	1.0000000864492644	0.49291986300811624	78.87156362020542
0.22499999999999154	1.0000123432879549	0.49602910781584103	78.72791883340119
0.2499999999999888	1.0000091097284631	0.5052050548658068	79.00590955828977
0.27499999999998603	1.000001367342516	0.5125434130695284	78.76014172595775
0.2999999999999833	1.0000153828498248	0.5091601079033383	78.82108155068968
0.3249999999999805	1.0000036215636974	0.4951455340009855	78.98471330846591
0.3499999999999778	1.0000059894213171	0.48226977557497464	78.69554465426236
0.374999999999975	1.0000144517503404	0.48417794868665875	78.92934725983508
0.39999999999997227	1.000000303681341	0.5021571199777894	78.89597013798772
0.4249999999999695	1.0000115353719183	0.521258970257268	78.71152087912306
0.44999999999996676	1.0000100324634777	0.5227864957649438	78.99551164520553
0.474999999999964	1.000000881554774	0.502759280812895	78.78609165256826
0.49999999999996125	1.0000151082577708	0.4778905463918256	78.80002796934276
0.5249999999999585	1.0000044301827242	0.4714249317669931	78.98452202994588
0.5499999999999557	1.0000050517054815	0.49102974199182187	78.71245603611291
0.574999999999953	1.0000148456055582	0.5200194535407262	78.91547372836604
0.5999999999999502	1.0000005711910063	0.53189236470636	78.90191237978367
0.6249999999999475	1.0000106398721937	0.5151542450787803	78.71355105777555
0.6499999999999447	1.0000108890956214	0.4846233411071203	78.99855293154208
0.674999999999942	1.0000004728318947	0.46800437767495945	78.79106451404311
0.6999999999999392	1.000014731569772	0.4801400194213447	78.789003422057
0.7249999999999365	1.0000053061740393	0.5093525945699272	79.00710000200016
0.7499999999999337	1.0000041869110674	0.5289109821583396	78.71051234320892
0.774999999999931	1.0000151896562697	0.5220310357672776	78.89964585101175
0.7999999999999282	1.0000010092814882	0.4966617746547695	78.93783292433767
0.8249999999999255	1.0000097722385173	0.4766246782270143	78.70323042957854
0.8499999999999227	1.0000117706703007	0.4787897354485159	78.98788461918029
0.87499999999992	1.0000002387180804	0.4986638640013142	78.82789133894985
0.8999999999999172	1.0000143110926094	0.5167555008103257	78.77404994704206
0.9249999999999144	1.0000062562181922	0.5177898223113192	79.00767874105271
0.9499999999999117	1.0000033978313467	0.5038028831323748	78.73525712175889
0.9749999999999089	1.000015435250039	0.48957897781267234	78.8869647647344
0.9999999999999062	1.0000015261588378	0.4872480031795846	78.94856035921694
