t	N	x	epsilon
0	1.0000000009665235	0.5000000004159819	78.85543831318164
0.024999999999999904	1.0000130927184987	0.4999678097569298	78.74069592135368
0.050000000000000405	1.000008138505723	0.49984009530527185	79.00885684069867
0.07500000000000112	1.0000019427431592	0.4999343275945748	78.75027404237869
0.10000000000000184	1.000015520792021	0.500680735776284	78.841922713214
0.12500000000000255	1.000002818038104	0.5018236469631531	78.97248068959637
0.1499999999999998	1.0000069208597315	0.5023069403111597	78.69758695472535
0.17499999999999705	1.0000139121876708	0.501130946947823	78.9469986839465
0.1999999999999943	1.0000000779721654	0.4985915632840241	78.87251352565595
0.22499999999999154	1.0000123415740745	0.4964495279324641	78.72644745376266
0.2499999999999888	1.0000091070900443	0.4964854390371645	79.00510405126846
0.27499999999998603	1.000001345376321	0.49887031974876594	78.76346598337221
0.2999999999999833	1.000015383012499	0.5018173116581314	78.82066399446087
0.3249999999999805	1.0000036068795655	0.503035587019868	78.98373531624596
0.3499999999999778	1.0000059599975866	0.5018132577101821	78.70273192324487
0.374999999999975	1.0000144609387842	0.4995548382149584	78.93397006958244
0.39999999999997227	1.000000274760259	0.49839623370973	78.89455781988178
0.4249999999999695	1.000011518879567	0.49926144590909216	78.71845312768113
0.44999999999996676	1.0000100544936492	0.501104548427395	79.00302747093366
0.474999999999964	1.0000008487817522	0.5020901868378741	78.78226428384258
0.49999999999996125	1.0000151266976054	0.5013142288279849	78.80286101344467
0.5249999999999585	1.0000044597627484	0.49944563250704554	78.99273438509596
0.5499999999999557	1.0000050287353504	0.4979397869223737	78.70696265447165
0.574999999999953	1.0000149035941381	0.49764614877396285	78.91485208225984
0.5999999999999502	1.0000005903323466	0.4983645190293416	78.91076022841666
0.6249999999999475	1.0000106370418669	0.49948547551643296	78.70720977113959
0.6499999999999447	1.000010966030012	0.500614403704178	78.99342149829236
0.674999999999942	1.0000004614306075	0.5016468729034059	78.79863986347969
0.6999999999999392	1.000014754017467	0.5023117935941785	78.78472639232484
0.7249999999999365	1.0000053658562245	0.5020275206685346	79.00016786915693
0.7499999999999337	1.0000041401659059	0.5005939786443149	78.7146033891806
0.774999999999931	1.0000152344550328	0.49876064295501776	78.89652077077147
0.7999999999999282	1.0000010184201908	0.49789487967260015	78.92973265011425
0.8249999999999255	1.0000097106197037	0.49877774420070703	78.7038028871629
0.8499999999999227	1.0000118279472583	0.5006002053637458	78.98723533828793
0.87499999999992	1.0000001885309493	0.5015703362958007	78.81955195932952
0.8999999999999172	1.0000142719490814	0.500583699746298	78.76958718696805
0.9249999999999144	1.000006309317669	0.4983720704025226	79.0066531494192
0.9499999999999117	1.0000033097383036	0.4970535874642177	78.72536618754047
0.9749999999999089	1.0000154473744343	0.4981370632545324	78.87677741496553
0.9999999999999062	1.0000015529798636	0.5010148888951406	78.94419251629277
1.0249999999999035	1.0000087538229172	0.503486923568963	78.69780022564795
1.0499999999999008	1.0000126257014719	0.5036403836619452	78.9735923671906
1.074999999999898	1.000000035840223	0.5015054270232447	78.83574718782853
1.0999999999998953	1.0000136867623015	0.49888042347564926	78.75074980330996
1.1249999999998925	1.0000072768148898	0.49758231799032493	79.00712261686895
1.1499999999998898	1.0000025480686832	0.4980480559043643	78.73757679146603
1.174999999999887	1.0000155406031912	0.4992979579516515	78.85913074136518
1.1999999999998843	1.0000021851829182	0.5001329670267015	78.96110464941468
1.2249999999998815	1.0000077812812338	0.500252504339561	78.6981017419137
1.2499999999998788	1.0000133474874808	0.5000733856677679	78.96234443716608
1.274999999999876	1.0000000035448953	0.49998607290528485	78.85768478292273
1.2999999999998733	1.0000130103912883	0.49998674797135784	78.7391662442661
1.3249999999998705	1.0000082505561902	0.4999160274020044	79.00876369609995
1.3499999999998678	1.0000018691126158	0.4999979922487626	78.75199504927362
1.374999999999865	1.0000155111946964	0.5006448947602432	78.83971562356787
